Plot Title: EagleRiverWtrLvl												
#	"Date Time, GMT-08:00"	"Abs Pres, psi (LGR S/N: 9939973, SEN S/N: 9939973)"	"Temp, °F (LGR S/N: 9939973, SEN S/N: 9939973)"	Ave Temp	"Abs Pres Barom., psi (LGR S/N: 9939974, SEN S/N: 9939974)"	"Sensor Depth, feet (LGR S/N: 9939973)"	Ave Depth	Coupler Detached (LGR S/N: 9939973)	Coupler Attached (LGR S/N: 9939973)	Host Connected (LGR S/N: 9939973)	Stopped (LGR S/N: 9939973)	End Of File (LGR S/N: 9939973)
9148	10/25/2014 18:45	14.5734	72.7		14.535	0.09						
9149	10/25/2014 19:00	14.5708	72.7		14.5347	0.08						
9150	10/25/2014 19:15	14.5708	72.7		14.5323	0.09						
9151	10/25/2014 19:30	14.5759	72.5		14.5338	0.10						
9152	10/25/2014 19:45	14.5759	72.5		14.5338	0.10						
9153	10/25/2014 20:00	14.5706	72.4		14.5315	0.09						
9154	10/25/2014 20:15	14.5706	72.4		14.5332	0.09						
9155	10/25/2014 20:30	14.5732	72.4		14.5309	0.10						
9156	10/25/2014 20:45	14.5705	72.2		14.5284	0.10						
9157	10/25/2014 21:00	14.5679	72.2		14.5284	0.09						
9158	10/25/2014 21:15	14.5703	72.0		14.5261	0.10						
9159	10/25/2014 21:30	14.5677	72.0		14.5281	0.09						
9160	10/25/2014 21:45	14.5677	72.0		14.5279	0.09						
9161	10/25/2014 22:00	14.5676	71.9		14.5279	0.09						
9162	10/25/2014 22:15	14.5676	71.9		14.5235	0.10						
9163	10/25/2014 22:30	14.5676	71.9		14.5255	0.10						
9164	10/25/2014 22:45	14.5674	71.7		14.5276	0.09						
9165	10/25/2014 23:00	14.5727	71.7		14.5313	0.10						
9166	10/25/2014 23:15	14.5753	71.7		14.5334	0.10						
9167	10/25/2014 23:30	14.5753	71.7		14.5313	0.10						
9168	10/25/2014 23:45	14.5751	71.5		14.531	0.10						
9169	10/26/2014 0:00	14.5699	71.5		14.529	0.10						
9170	10/26/2014 0:15	14.5699	71.5		14.527	0.10						
9171	10/26/2014 0:30	14.5673	71.5		14.5249	0.10						
9172	10/26/2014 0:45	14.5698	71.3		14.531	0.09						
9173	10/26/2014 1:00	14.5698	71.3		14.5267	0.10						
9174	10/26/2014 1:15	14.575	71.3		14.5308	0.10						
9175	10/26/2014 1:30	14.5776	71.3		14.5328	0.10						
9176	10/26/2014 1:45	14.5724	71.3		14.5348	0.09						
9177	10/26/2014 2:00	14.5724	71.3		14.5308	0.10						
9178	10/26/2014 2:15	14.5748	71.2		14.5328	0.10						
9179	10/26/2014 2:30	14.5748	71.2		14.5328	0.10						
9180	10/26/2014 2:45	14.5722	71.2		14.5348	0.09						
9181	10/26/2014 3:00	14.5748	71.2		14.5345	0.09						
9182	10/26/2014 3:15	14.5748	71.2		14.5366	0.09						
9183	10/26/2014 3:30	14.5801	71.2		14.5366	0.10						
9184	10/26/2014 3:45	14.5801	71.2		14.5366	0.10						
9185	10/26/2014 4:00	14.5827	71.2		14.5406	0.10						
9186	10/26/2014 4:15	14.5827	71.2		14.5406	0.10						
9187	10/26/2014 4:30	14.5853	71.2		14.5406	0.10						
9188	10/26/2014 4:45	14.5878	71.0		14.5426	0.10						
9189	10/26/2014 5:00	14.5878	71.0		14.5426	0.10						
9190	10/26/2014 5:15	14.5878	71.0		14.5426	0.10						
9191	10/26/2014 5:30	14.5851	71.0		14.5467	0.09						
9192	10/26/2014 5:45	14.5878	71.0		14.5467	0.10						
9193	10/26/2014 6:00	14.5904	71.0		14.5467	0.10						
9194	10/26/2014 6:15	14.5904	71.0		14.5508	0.09						
9195	10/26/2014 6:30	14.5956	71.0		14.5528	0.10						
9196	10/26/2014 6:45	14.5982	71.0		14.5528	0.11						
9197	10/26/2014 7:00	14.593	71.0		14.5545	0.09						
9198	10/26/2014 7:15	14.5982	71.0		14.5566	0.10						
9199	10/26/2014 7:30	14.6008	71.0		14.5586	0.10						
9200	10/26/2014 7:45	14.6008	71.0		14.5586	0.10						
9201	10/26/2014 8:00	14.6034	71.0		14.5606	0.10						
9202	10/26/2014 8:15	14.6033	70.8		14.5627	0.09						
9203	10/26/2014 8:30	14.6033	70.8		14.5627	0.09						
9204	10/26/2014 8:45	14.6059	70.8		14.5648	0.10						
9205	10/26/2014 9:00	14.6085	70.8		14.5669	0.10						
9206	10/26/2014 9:15	14.6111	70.8		14.5689	0.10						
9207	10/26/2014 9:30	14.6137	70.8		14.5709	0.10						
9208	10/26/2014 9:45	14.6137	70.8		14.5727	0.10						
9209	10/26/2014 10:00	14.6111	70.8		14.5727	0.09						
9210	10/26/2014 10:15	14.6163	70.7		14.5747	0.10						
9211	10/26/2014 10:30	14.6189	70.7		14.5767	0.10						
9212	10/26/2014 10:45	14.624	70.7		14.5788	0.11						
9213	10/26/2014 11:00	14.6266	70.7		14.5828	0.10						
9214	10/26/2014 11:15	14.6266	70.7		14.5808	0.11						
9215	10/26/2014 11:30	14.6292	70.7		14.5828	0.11						
9216	10/26/2014 11:45	14.6318	70.7		14.5909	0.10						
9217	10/26/2014 12:00	14.6345	70.7		14.5889	0.11						
9218	10/26/2014 12:15	14.6371	70.7		14.5909	0.11						
9219	10/26/2014 12:30	14.6371	70.7		14.593	0.10						
9220	10/26/2014 12:45	14.6345	70.7		14.595	0.09						
9221	10/26/2014 13:00	14.6397	70.7		14.595	0.10						
9222	10/26/2014 13:15	14.6371	70.7		14.593	0.10						
9223	10/26/2014 13:30	14.6346	70.8		14.5953	0.09						
9224	10/26/2014 13:45	14.6372	70.8		14.5933	0.10						
9225	10/26/2014 14:00	14.6372	70.8		14.5936	0.10						
9226	10/26/2014 14:15	14.64	71.0		14.5956	0.10						
9227	10/26/2014 14:30	14.64	71.0		14.5938	0.11						
9228	10/26/2014 14:45	14.6375	71.2		14.5941	0.10						
9229	10/26/2014 15:00	14.6349	71.2		14.5921	0.10						
9230	10/26/2014 15:15	14.6349	71.2		14.5921	0.10						
9231	10/26/2014 15:30	14.6401	71.2		14.5962	0.10						
9232	10/26/2014 15:45	14.6401	71.2		14.5941	0.11						
9233	10/26/2014 16:00	14.635	71.3		14.5941	0.10						
9234	10/26/2014 16:15	14.6403	71.3		14.5962	0.10						
9235	10/26/2014 16:30	14.6403	71.3		14.5965	0.10						
9236	10/26/2014 16:45	14.6403	71.3		14.5985	0.10						
9237	10/26/2014 17:00	14.6376	71.3		14.5927	0.10						
9238	10/26/2014 17:15	14.6378	71.5		14.5951	0.10						
9239	10/26/2014 17:30	14.6404	71.5		14.5954	0.10						
9240	10/26/2014 17:45	14.6378	71.5		14.5937	0.10						
9241	10/26/2014 18:00	14.6379	71.7		14.5957	0.10						
9242	10/26/2014 18:15	14.6353	71.7		14.5957	0.09						
9243	10/26/2014 18:30	14.6379	71.7		14.5934	0.10						
9244	10/26/2014 18:45	14.6353	71.7		14.5934	0.10						
9245	10/26/2014 19:00	14.6353	71.7		14.5931	0.10						
9246	10/26/2014 19:15	14.6404	71.5		14.5969	0.10						
9247	10/26/2014 19:30	14.6404	71.5		14.5965	0.10						
9248	10/26/2014 19:45	14.6378	71.5		14.5962	0.10						
9249	10/26/2014 20:00	14.6403	71.3		14.5962	0.10						
9250	10/26/2014 20:15	14.6376	71.3		14.5938	0.10						
9251	10/26/2014 20:30	14.6375	71.2		14.5956	0.10						
9252	10/26/2014 20:45	14.6375	71.2		14.5956	0.10						
9253	10/26/2014 21:00	14.64	71.0		14.5912	0.11						
9254	10/26/2014 21:15	14.64	71.0		14.5973	0.10						
9255	10/26/2014 21:30	14.6424	70.8		14.6011	0.10						
9256	10/26/2014 21:45	14.6398	70.8		14.597	0.10						
9257	10/26/2014 22:00	14.6398	70.8		14.5991	0.09						
9258	10/26/2014 22:15	14.6397	70.7		14.5967	0.10						
9259	10/26/2014 22:30	14.6397	70.7		14.5988	0.10						
9260	10/26/2014 22:45	14.6423	70.7		14.5988	0.10						
9261	10/26/2014 23:00	14.6421	70.5		14.6005	0.10						
9262	10/26/2014 23:15	14.6448	70.5		14.6025	0.10						
9263	10/26/2014 23:30	14.6448	70.5		14.5985	0.11						
9264	10/26/2014 23:45	14.6421	70.3		14.5982	0.10						
9265	10/27/2014 0:00	14.6448	70.3		14.6002	0.10						
9266	10/27/2014 0:15	14.6474	70.3		14.6043	0.10						
9267	10/27/2014 0:30	14.6446	70.1		14.5999	0.10						
9268	10/27/2014 0:45	14.6472	70.1		14.5999	0.11						
9269	10/27/2014 1:00	14.642	70.1		14.5999	0.10						
9270	10/27/2014 1:15	14.642	70.1		14.5999	0.10						
9271	10/27/2014 1:30	14.6418	70.0		14.602	0.09						
9272	10/27/2014 1:45	14.6392	70.0		14.5976	0.10						
9273	10/27/2014 2:00	14.6445	70.0		14.6017	0.10						
9274	10/27/2014 2:15	14.6418	70.0		14.6037	0.09						
9275	10/27/2014 2:30	14.6417	69.8		14.6017	0.09						
9276	10/27/2014 2:45	14.6391	69.8		14.5994	0.09						
9277	10/27/2014 3:00	14.6391	69.8		14.5994	0.09						
9278	10/27/2014 3:15	14.6391	69.8		14.5973	0.10						
9279	10/27/2014 3:30	14.6389	69.6		14.5973	0.10						
9280	10/27/2014 3:45	14.6363	69.6		14.595	0.10						
9281	10/27/2014 4:00	14.6363	69.6		14.595	0.10						
9282	10/27/2014 4:15	14.6363	69.6		14.5909	0.11						
9283	10/27/2014 4:30	14.6336	69.4		14.5909	0.10						
9284	10/27/2014 4:45	14.6311	69.4		14.5888	0.10						
9285	10/27/2014 5:00	14.6285	69.4		14.5888	0.09						
9286	10/27/2014 5:15	14.6285	69.4		14.5864	0.10						
9287	10/27/2014 5:30	14.6311	69.4		14.5864	0.10						
9288	10/27/2014 5:45	14.631	69.3		14.5885	0.10						
9289	10/27/2014 6:00	14.6284	69.3		14.5885	0.09						
9290	10/27/2014 6:15	14.631	69.3		14.5885	0.10						
9291	10/27/2014 6:30	14.631	69.3		14.5885	0.10						
9292	10/27/2014 6:45	14.6284	69.3		14.5885	0.09						
9293	10/27/2014 7:00	14.631	69.3		14.5882	0.10						
9294	10/27/2014 7:15	14.631	69.3		14.5882	0.10						
9295	10/27/2014 7:30	14.6336	69.3		14.5885	0.10						
9296	10/27/2014 7:45	14.631	69.3		14.5885	0.10						
9297	10/27/2014 8:00	14.6284	69.3		14.5864	0.10						
9298	10/27/2014 8:15	14.631	69.3		14.5867	0.10						
9299	10/27/2014 8:30	14.6258	69.3		14.5888	0.09						
9300	10/27/2014 8:45	14.6284	69.3		14.5872	0.10						
9301	10/27/2014 9:00	14.6258	69.3		14.585	0.09						
9302	10/27/2014 9:15	14.6258	69.3		14.5833	0.10						
9303	10/27/2014 9:30	14.6207	69.4		14.5817	0.09						
9304	10/27/2014 9:45	14.6233	69.4		14.5819	0.10						
9305	10/27/2014 10:00	14.6233	69.6		14.5802	0.10						
9306	10/27/2014 10:15	14.6207	69.6		14.5785	0.10						
9307	10/27/2014 10:30	14.6208	69.8		14.5808	0.09						
9308	10/27/2014 10:45	14.621	70.0		14.5811	0.09						
9309	10/27/2014 11:00	14.6237	70.1		14.5814	0.10						
9310	10/27/2014 11:15	14.6237	70.1		14.5817	0.10						
9311	10/27/2014 11:30	14.6213	70.3		14.5819	0.09						
9312	10/27/2014 11:45	14.6188	70.5		14.5779	0.10						
9313	10/27/2014 12:00	14.6188	70.5		14.5802	0.09						
9314	10/27/2014 12:15	14.6189	70.7		14.5764	0.10						
9315	10/27/2014 12:30	14.6163	70.8		14.5808	0.08						
9316	10/27/2014 12:45	14.6189	70.8		14.579	0.09						
9317	10/27/2014 13:00	14.6191	71.0		14.5756	0.10						
9318	10/27/2014 13:15	14.6192	71.2		14.578	0.10						
9319	10/27/2014 13:30	14.6168	71.3		14.5786	0.09						
9320	10/27/2014 13:45	14.6169	71.5		14.5751	0.10						
9321	10/27/2014 14:00	14.6117	71.5		14.5754	0.08						
9322	10/27/2014 14:15	14.6144	71.7		14.5719	0.10						
9323	10/27/2014 14:30	14.6094	71.9		14.5727	0.09						
9324	10/27/2014 14:45	14.6094	72.0		14.5712	0.09						
9325	10/27/2014 15:00	14.6043	72.2		14.5657	0.09						
9326	10/27/2014 15:15	14.6018	72.4		14.5663	0.08						
9327	10/27/2014 15:30	14.602	72.5		14.5645	0.09						
9328	10/27/2014 15:45	14.6021	72.7		14.5628	0.09						
9329	10/27/2014 16:00	14.597	72.9		14.559	0.09						
9330	10/27/2014 16:15	14.5944	72.9		14.557	0.09						
9331	10/27/2014 16:30	14.592	73.1		14.5554	0.09						
9332	10/27/2014 16:45	14.5947	73.2		14.5557	0.09						
9333	10/27/2014 17:00	14.5922	73.4		14.5537	0.09						
9334	10/27/2014 17:15	14.5922	73.4		14.5537	0.09						
9335	10/27/2014 17:30	14.5896	73.4		14.5496	0.09						
9336	10/27/2014 17:45	14.5872	73.6		14.5492	0.09						
9337	10/27/2014 18:00	14.5872	73.6		14.5466	0.09						
9338	10/27/2014 18:15	14.5846	73.6		14.5442	0.09						
9339	10/27/2014 18:30	14.5819	73.6		14.5419	0.09						
9340	10/27/2014 18:45	14.5819	73.6		14.5395	0.10						
9341	10/27/2014 19:00	14.5766	73.4		14.5389	0.09						
9342	10/27/2014 19:15	14.5766	73.4		14.5383	0.09						
9343	10/27/2014 19:30	14.579	73.2		14.538	0.10						
9344	10/27/2014 19:45	14.5738	73.2		14.5377	0.08						
9345	10/27/2014 20:00	14.5763	73.1		14.535	0.10						
9346	10/27/2014 20:15	14.5761	72.9		14.5347	0.10						
9347	10/27/2014 20:30	14.5761	72.9		14.5344	0.10						
9348	10/27/2014 20:45	14.5734	72.7		14.5341	0.09						
9349	10/27/2014 21:00	14.5734	72.7		14.5341	0.09						
9350	10/27/2014 21:15	14.568	72.5		14.5277	0.09						
9351	10/27/2014 21:30	14.5654	72.5		14.5297	0.08						
9352	10/27/2014 21:45	14.5654	72.5		14.5274	0.09						
9353	10/27/2014 22:00	14.5654	72.4		14.5251	0.09						
9354	10/27/2014 22:15	14.5628	72.4		14.5229	0.09						
9355	10/27/2014 22:30	14.5627	72.2		14.5226	0.09						
9356	10/27/2014 22:45	14.56	72.2		14.5186	0.10						
9357	10/27/2014 23:00	14.5599	72.0		14.5223	0.09						
9358	10/27/2014 23:15	14.5599	72.0		14.518	0.10						
9359	10/27/2014 23:30	14.5599	72.0		14.518	0.10						
9360	10/27/2014 23:45	14.5598	71.9		14.516	0.10						
9361	10/28/2014 0:00	14.5545	71.9		14.5157	0.09						
9362	10/28/2014 0:15	14.5518	71.7		14.5116	0.09						
9363	10/28/2014 0:30	14.5518	71.7		14.5113	0.09						
9364	10/28/2014 0:45	14.5518	71.7		14.5093	0.10						
9365	10/28/2014 1:00	14.549	71.5		14.507	0.10						
9366	10/28/2014 1:15	14.5438	71.5		14.507	0.09						
9367	10/28/2014 1:30	14.5438	71.5		14.507	0.09						
9368	10/28/2014 1:45	14.5438	71.3		14.5046	0.09						
9369	10/28/2014 2:00	14.5412	71.3		14.5046	0.08						
9370	10/28/2014 2:15	14.5412	71.3		14.5004	0.09						
9371	10/28/2014 2:30	14.5358	71.2		14.4961	0.09						
9372	10/28/2014 2:45	14.5358	71.2		14.4941	0.10						
9373	10/28/2014 3:00	14.5332	71.2		14.492	0.10						
9374	10/28/2014 3:15	14.5279	71.0		14.4877	0.09						
9375	10/28/2014 3:30	14.5252	71.0		14.4856	0.09						
9376	10/28/2014 3:45	14.5252	71.0		14.4836	0.10						
9377	10/28/2014 4:00	14.5226	71.0		14.4796	0.10						
9378	10/28/2014 4:15	14.5199	70.8		14.4772	0.10						
9379	10/28/2014 4:30	14.5199	70.8		14.4752	0.10						
9380	10/28/2014 4:45	14.5147	70.8		14.4732	0.10						
9381	10/28/2014 5:00	14.5147	70.8		14.4711	0.10						
9382	10/28/2014 5:15	14.5094	70.8		14.4668	0.10						
9383	10/28/2014 5:30	14.5067	70.7		14.4668	0.09						
9384	10/28/2014 5:45	14.5067	70.7		14.4627	0.10						
9385	10/28/2014 6:00	14.5042	70.7		14.4627	0.10						
9386	10/28/2014 6:15	14.499	70.7		14.4582	0.09						
9387	10/28/2014 6:30	14.4988	70.5		14.4562	0.10						
9388	10/28/2014 6:45	14.4962	70.5		14.4542	0.10						
9389	10/28/2014 7:00	14.4962	70.5		14.4524	0.10						
9390	10/28/2014 7:15	14.491	70.5		14.4484	0.10						
9391	10/28/2014 7:30	14.4884	70.5		14.4443	0.10						
9392	10/28/2014 7:45	14.4858	70.5		14.4423	0.10						
9393	10/28/2014 8:00	14.4859	70.7		14.4426	0.10						
9394	10/28/2014 8:15	14.4833	70.7		14.4405	0.10						
9395	10/28/2014 8:30	14.4781	70.7		14.4388	0.09						
9396	10/28/2014 8:45	14.4781	70.7		14.4347	0.10						
9397	10/28/2014 9:00	14.4729	70.7		14.431	0.10						
9398	10/28/2014 9:15	14.4729	70.7		14.431	0.10						
9399	10/28/2014 9:30	14.4703	70.7		14.4292	0.10						
9400	10/28/2014 9:45	14.4678	70.8		14.4255	0.10						
9401	10/28/2014 10:00	14.4678	70.8		14.4234	0.10						
9402	10/28/2014 10:15	14.4627	71.0		14.4217	0.10						
9403	10/28/2014 10:30	14.4627	71.2		14.4199	0.10						
9404	10/28/2014 10:45	14.4601	71.2		14.4202	0.09						
9405	10/28/2014 11:00	14.4577	71.3		14.4144	0.10						
9406	10/28/2014 11:15	14.455	71.3		14.415	0.09						
9407	10/28/2014 11:30	14.4526	71.5		14.4133	0.09						
9408	10/28/2014 11:45	14.4501	71.7		14.4117	0.09						
9409	10/28/2014 12:00	14.4475	71.7		14.4079	0.09						
9410	10/28/2014 12:15	14.445	71.9		14.4041	0.10						
9411	10/28/2014 12:30	14.4452	72.0		14.4047	0.09						
9412	10/28/2014 12:45	14.4426	72.0		14.3989	0.10						
9413	10/28/2014 13:00	14.4401	72.2		14.3995	0.09						
9414	10/28/2014 13:15	14.4402	72.4		14.3937	0.11						
9415	10/28/2014 13:30	14.435	72.5		14.3922	0.10						
9416	10/28/2014 13:45	14.4324	72.5		14.3905	0.10						
9417	10/28/2014 14:00	14.4299	72.7		14.387	0.10						
9418	10/28/2014 14:15	14.4275	72.9		14.3857	0.10						
9419	10/28/2014 14:30	14.4224	73.1		14.384	0.09						
9420	10/28/2014 14:45	14.4201	73.4		14.3802	0.09						
9421	10/28/2014 15:00	14.415	73.6		14.3764	0.09						
9422	10/28/2014 15:15	14.4125	73.8		14.3727	0.09						
9423	10/28/2014 15:30	14.4101	73.9		14.3709	0.09						
9424	10/28/2014 15:45	14.4075	74.1		14.3689	0.09						
9425	10/28/2014 16:00	14.4075	74.1		14.3692	0.09						
9426	10/28/2014 16:15	14.4076	74.3		14.3692	0.09						
9427	10/28/2014 16:30	14.4025	74.4		14.3631	0.09						
9428	10/28/2014 16:45	14.3999	74.4		14.3631	0.09						
9429	10/28/2014 17:00	14.3999	74.4		14.3631	0.09						
9430	10/28/2014 17:15	14.3999	74.4		14.3587	0.10						
9431	10/28/2014 17:30	14.3999	74.4		14.3587	0.10						
9432	10/28/2014 17:45	14.3973	74.4		14.3584	0.09						
9433	10/28/2014 18:00	14.3972	74.3		14.3539	0.10						
9434	10/28/2014 18:15	14.3946	74.3		14.3554	0.09						
9435	10/28/2014 18:30	14.3946	74.3		14.3551	0.09						
9436	10/28/2014 18:45	14.3893	74.1		14.3525	0.09						
9437	10/28/2014 19:00	14.3919	74.1		14.3502	0.10						
9438	10/28/2014 19:15	14.3892	73.9		14.3515	0.09						
9439	10/28/2014 19:30	14.3892	73.9		14.3492	0.09						
9440	10/28/2014 19:45	14.3864	73.8		14.3509	0.08						
9441	10/28/2014 20:00	14.3838	73.8		14.3486	0.08						
9442	10/28/2014 20:15	14.3863	73.6		14.3445	0.10						
9443	10/28/2014 20:30	14.3915	73.6		14.3483	0.10						
9444	10/28/2014 20:45	14.3888	73.4		14.35	0.09						
9445	10/28/2014 21:00	14.3914	73.4		14.348	0.10						
9446	10/28/2014 21:15	14.3886	73.2		14.3497	0.09						
9447	10/28/2014 21:30	14.3938	73.2		14.3518	0.10						
9448	10/28/2014 21:45	14.3911	73.1		14.3535	0.09						
9449	10/28/2014 22:00	14.3885	73.1		14.3495	0.09						
9450	10/28/2014 22:15	14.3937	73.1		14.3515	0.10						
9451	10/28/2014 22:30	14.3909	72.9		14.3553	0.08						
9452	10/28/2014 22:45	14.3909	72.9		14.3512	0.09						
9453	10/28/2014 23:00	14.3909	72.7		14.3508	0.09						
9454	10/28/2014 23:15	14.3935	72.7		14.3545	0.09						
9455	10/28/2014 23:30	14.3908	72.5		14.3525	0.09						
9456	10/28/2014 23:45	14.3934	72.5		14.3542	0.09						
9457	10/29/2014 0:00	14.3933	72.4		14.356	0.09						
9458	10/29/2014 0:15	14.3959	72.4		14.3539	0.10						
9459	10/29/2014 0:30	14.3959	72.4		14.3577	0.09						
9460	10/29/2014 0:45	14.4036	72.2		14.3618	0.10						
9461	10/29/2014 1:00	14.4036	72.2		14.3635	0.09						
9462	10/29/2014 1:15	14.4034	72.0		14.3656	0.09						
9463	10/29/2014 1:30	14.4008	72.0		14.3653	0.08						
9464	10/29/2014 1:45	14.406	72.0		14.3653	0.09						
9465	10/29/2014 2:00	14.4085	71.9		14.3673	0.10						
9466	10/29/2014 2:15	14.4085	71.9		14.369	0.09						
9467	10/29/2014 2:30	14.4111	71.9		14.369	0.10						
9468	10/29/2014 2:45	14.4109	71.7		14.3728	0.09						
9469	10/29/2014 3:00	14.4162	71.7		14.3748	0.10						
9470	10/29/2014 3:15	14.416	71.5		14.3769	0.09						
9471	10/29/2014 3:30	14.4186	71.5		14.3766	0.10						
9472	10/29/2014 3:45	14.4186	71.5		14.3786	0.09						
9473	10/29/2014 4:00	14.4212	71.3		14.3806	0.09						
9474	10/29/2014 4:15	14.4239	71.3		14.3803	0.10						
9475	10/29/2014 4:30	14.4239	71.3		14.3824	0.10						
9476	10/29/2014 4:45	14.4237	71.2		14.3824	0.10						
9477	10/29/2014 5:00	14.4237	71.2		14.3824	0.10						
9478	10/29/2014 5:15	14.4263	71.2		14.3861	0.09						
9479	10/29/2014 5:30	14.4288	71.0		14.3882	0.09						
9480	10/29/2014 5:45	14.4314	71.0		14.3902	0.10						
9481	10/29/2014 6:00	14.4314	71.0		14.3879	0.10						
9482	10/29/2014 6:15	14.4339	70.8		14.3879	0.11						
9483	10/29/2014 6:30	14.4339	70.8		14.394	0.09						
9484	10/29/2014 6:45	14.4391	70.8		14.3957	0.10						
9485	10/29/2014 7:00	14.4391	70.8		14.3978	0.10						
9486	10/29/2014 7:15	14.4417	70.8		14.3999	0.10						
9487	10/29/2014 7:30	14.4442	70.7		14.402	0.10						
9488	10/29/2014 7:45	14.4469	70.8		14.406	0.10						
9489	10/29/2014 8:00	14.4521	70.8		14.4104	0.10						
9490	10/29/2014 8:15	14.4548	70.8		14.4124	0.10						
9491	10/29/2014 8:30	14.4574	70.8		14.4168	0.09						
9492	10/29/2014 8:45	14.46	70.8		14.4168	0.10						
9493	10/29/2014 9:00	14.4626	70.8		14.4211	0.10						
9494	10/29/2014 9:15	14.4652	70.8		14.4234	0.10						
9495	10/29/2014 9:30	14.4704	71.0		14.4275	0.10						
9496	10/29/2014 9:45	14.473	71.0		14.4298	0.10						
9497	10/29/2014 10:00	14.473	71.0		14.4301	0.10						
9498	10/29/2014 10:15	14.4758	71.2		14.4326	0.10						
9499	10/29/2014 10:30	14.4785	71.3		14.4369	0.10						
9500	10/29/2014 10:45	14.4785	71.3		14.4372	0.10						
9501	10/29/2014 11:00	14.4813	71.5		14.4375	0.10						
9502	10/29/2014 11:15	14.4813	71.5		14.4378	0.10						
9503	10/29/2014 11:30	14.4867	71.7		14.4421	0.10						
9504	10/29/2014 11:45	14.4868	71.9		14.4424	0.10						
9505	10/29/2014 12:00	14.4842	72.0		14.4488	0.08						
9506	10/29/2014 12:15	14.4894	72.0		14.4471	0.10						
9507	10/29/2014 12:30	14.4922	72.2		14.4495	0.10						
9508	10/29/2014 12:45	14.4897	72.4		14.4498	0.09						
9509	10/29/2014 13:00	14.4923	72.4		14.4521	0.09						
9510	10/29/2014 13:15	14.4899	72.5		14.4504	0.09						
9511	10/29/2014 13:30	14.4926	72.7		14.4524	0.09						
9512	10/29/2014 13:45	14.4926	72.7		14.4527	0.09						
9513	10/29/2014 14:00	14.4954	72.9		14.453	0.10						
9514	10/29/2014 14:15	14.4928	72.9		14.4492	0.10						
9515	10/29/2014 14:30	14.4929	73.1		14.4516	0.10						
9516	10/29/2014 14:45	14.4903	73.1		14.4498	0.09						
9517	10/29/2014 15:00	14.4929	73.2		14.4503	0.10						
9518	10/29/2014 15:15	14.493	73.4		14.4526	0.09						
9519	10/29/2014 15:30	14.493	73.4		14.4529	0.09						
9520	10/29/2014 15:45	14.4932	73.6		14.4529	0.09						
9521	10/29/2014 16:00	14.4932	73.6		14.4508	0.10						
9522	10/29/2014 16:15	14.4933	73.8		14.4529	0.09						
9523	10/29/2014 16:30	14.4933	73.8		14.4546	0.09						
9524	10/29/2014 16:45	14.4933	73.8		14.4523	0.10						
9525	10/29/2014 17:00	14.4933	73.8		14.4543	0.09						
9526	10/29/2014 17:15	14.4961	73.9		14.454	0.10						
9527	10/29/2014 17:30	14.4935	73.9		14.4536	0.09						
9528	10/29/2014 17:45	14.4961	73.9		14.4516	0.10						
9529	10/29/2014 18:00	14.4933	73.8		14.4574	0.08						
9530	10/29/2014 18:15	14.4907	73.8		14.455	0.08						
9531	10/29/2014 18:30	14.4959	73.8		14.4568	0.09						
9532	10/29/2014 18:45	14.4932	73.6		14.4585	0.08						
9533	10/29/2014 19:00	14.4958	73.6		14.4585	0.09						
9534	10/29/2014 19:15	14.4958	73.6		14.4582	0.09						
9535	10/29/2014 19:30	14.4983	73.4		14.46	0.09						
9536	10/29/2014 19:45	14.4983	73.4		14.4597	0.09						
9537	10/29/2014 20:00	14.5007	73.2		14.4655	0.08						
9538	10/29/2014 20:15	14.5033	73.2		14.4635	0.09						
9539	10/29/2014 20:30	14.5007	73.1		14.4632	0.09						
9540	10/29/2014 20:45	14.5033	73.1		14.4649	0.09						
9541	10/29/2014 21:00	14.5007	73.1		14.4629	0.09						
9542	10/29/2014 21:15	14.5032	72.9		14.4649	0.09						
9543	10/29/2014 21:30	14.498	72.9		14.4624	0.08						
9544	10/29/2014 21:45	14.5004	72.7		14.4624	0.09						
9545	10/29/2014 22:00	14.5004	72.7		14.4642	0.08						
9546	10/29/2014 22:15	14.5004	72.7		14.4642	0.08						
9547	10/29/2014 22:30	14.503	72.7		14.4642	0.09						
9548	10/29/2014 22:45	14.5029	72.5		14.4639	0.09						
9549	10/29/2014 23:00	14.5029	72.5		14.4659	0.09						
9550	10/29/2014 23:15	14.5003	72.5		14.4639	0.08						
9551	10/29/2014 23:30	14.5055	72.5		14.4659	0.09						
9552	10/29/2014 23:45	14.5055	72.5		14.4679	0.09						
9553	10/30/2014 0:00	14.5054	72.4		14.4656	0.09						
9554	10/30/2014 0:15	14.508	72.4		14.4656	0.10						
9555	10/30/2014 0:30	14.5054	72.4		14.4697	0.08						
9556	10/30/2014 0:45	14.5028	72.4		14.4656	0.09						
9557	10/30/2014 1:00	14.5028	72.4		14.4656	0.09						
9558	10/30/2014 1:15	14.5026	72.2		14.4636	0.09						
9559	10/30/2014 1:30	14.5	72.2		14.4656	0.08						
9560	10/30/2014 1:45	14.5	72.2		14.4633	0.09						
9561	10/30/2014 2:00	14.5	72.2		14.4592	0.09						
9562	10/30/2014 2:15	14.4974	72.2		14.4572	0.09						
9563	10/30/2014 2:30	14.4972	72.0		14.4572	0.09						
9564	10/30/2014 2:45	14.4946	72.0		14.4572	0.09						
9565	10/30/2014 3:00	14.4946	72.0		14.4552	0.09						
